,file_name,city,year,in_city,car,traffic light,person
332,berlin_000333_000019_leftImg8bit_22-10-2016,berlin,2016,True,7,1,1
333,berlin_000334_000019_leftImg8bit_22-03-2019,berlin,2019,True,17,0,0
334,berlin_000335_000019_leftImg8bit_13-05-2016,berlin,2016,True,5,1,3
335,berlin_000336_000019_leftImg8bit_12-02-2015,berlin,2015,True,3,2,2
336,berlin_000337_000019_leftImg8bit_25-09-2019,berlin,2019,True,8,0,0
337,berlin_000338_000019_leftImg8bit_13-09-2016,berlin,2016,True,13,0,0
338,berlin_000339_000019_leftImg8bit_04-04-2016,berlin,2016,True,7,0,4
339,berlin_000340_000019_leftImg8bit_15-06-2019,berlin,2019,True,1,0,1
340,berlin_000341_000019_leftImg8bit_16-02-2015,berlin,2015,True,13,1,0
341,berlin_000342_000019_leftImg8bit_10-09-2019,berlin,2019,True,15,0,0
342,berlin_000343_000019_leftImg8bit_05-07-2018,berlin,2018,True,5,0,6
343,berlin_000344_000019_leftImg8bit_19-04-2016,berlin,2016,True,12,0,4
344,berlin_000345_000019_leftImg8bit_05-10-2016,berlin,2016,True,4,2,3
345,berlin_000346_000019_leftImg8bit_13-10-2018,berlin,2018,True,8,0,0
346,berlin_000347_000019_leftImg8bit_11-10-2016,berlin,2016,True,13,0,0
347,berlin_000348_000019_leftImg8bit_24-01-2019,berlin,2019,True,5,0,6
348,berlin_000349_000019_leftImg8bit_29-03-2019,berlin,2019,True,2,0,2
349,berlin_000350_000019_leftImg8bit_22-09-2018,berlin,2018,True,11,1,0
350,berlin_000351_000019_leftImg8bit_16-03-2017,berlin,2017,True,13,0,1
351,berlin_000352_000019_leftImg8bit_09-02-2017,berlin,2017,True,9,0,3
352,berlin_000353_000019_leftImg8bit_27-09-2016,berlin,2016,True,10,0,5
353,berlin_000354_000019_leftImg8bit_16-03-2018,berlin,2018,True,4,0,2
354,berlin_000355_000019_leftImg8bit_16-10-2015,berlin,2015,True,15,0,2
355,berlin_000356_000019_leftImg8bit_13-01-2019,berlin,2019,True,7,0,4
356,berlin_000357_000019_leftImg8bit_23-08-2015,berlin,2015,True,14,0,0
357,berlin_000358_000019_leftImg8bit_28-01-2018,berlin,2018,True,4,3,3
358,berlin_000359_000019_leftImg8bit_04-07-2017,berlin,2017,True,4,1,1
359,berlin_000360_000019_leftImg8bit_12-09-2017,berlin,2017,True,12,0,1
360,berlin_000361_000019_leftImg8bit_22-02-2015,berlin,2015,True,13,0,0
361,berlin_000362_000019_leftImg8bit_16-04-2017,berlin,2017,True,2,0,2
362,berlin_000363_000019_leftImg8bit_29-09-2015,berlin,2015,True,13,1,1
363,berlin_000364_000019_leftImg8bit_31-07-2016,berlin,2016,True,10,0,0
364,berlin_000365_000019_leftImg8bit_03-10-2017,berlin,2017,True,4,0,1
365,berlin_000366_000019_leftImg8bit_12-01-2019,berlin,2019,True,7,0,2
366,berlin_000367_000019_leftImg8bit_24-10-2017,berlin,2017,True,15,0,1
367,berlin_000368_000019_leftImg8bit_18-12-2017,berlin,2017,True,7,1,0
368,berlin_000369_000019_leftImg8bit_05-03-2019,berlin,2019,True,6,0,0
369,berlin_000370_000019_leftImg8bit_20-06-2016,berlin,2016,True,4,0,0
370,berlin_000371_000019_leftImg8bit_14-09-2015,berlin,2015,True,5,2,2
371,berlin_000372_000019_leftImg8bit_12-11-2017,berlin,2017,True,7,0,0
372,berlin_000373_000019_leftImg8bit_10-03-2016,berlin,2016,True,4,1,3
373,berlin_000374_000019_leftImg8bit_30-12-2016,berlin,2016,True,3,1,0
374,berlin_000375_000019_leftImg8bit_30-07-2018,berlin,2018,True,7,0,1
375,berlin_000376_000019_leftImg8bit_28-06-2018,berlin,2018,True,5,0,6
376,berlin_000377_000019_leftImg8bit_10-06-2016,berlin,2016,True,5,0,0
377,berlin_000378_000019_leftImg8bit_08-06-2017,berlin,2017,True,9,0,0
378,berlin_000379_000019_leftImg8bit_26-03-2018,berlin,2018,True,8,0,1
379,berlin_000380_000019_leftImg8bit_23-11-2015,berlin,2015,True,12,0,0
380,berlin_000381_000019_leftImg8bit_02-10-2015,berlin,2015,True,2,0,5
381,berlin_000382_000019_leftImg8bit_26-08-2019,berlin,2019,True,8,0,0
382,berlin_000383_000019_leftImg8bit_09-07-2018,berlin,2018,True,5,0,0
383,berlin_000384_000019_leftImg8bit_06-07-2016,berlin,2016,True,8,0,3
384,berlin_000385_000019_leftImg8bit_28-09-2018,berlin,2018,True,14,0,0
385,berlin_000386_000019_leftImg8bit_28-08-2016,berlin,2016,True,3,0,2
386,berlin_000387_000019_leftImg8bit_03-10-2018,berlin,2018,True,9,1,2
387,berlin_000388_000019_leftImg8bit_20-10-2018,berlin,2018,True,8,1,1
388,berlin_000389_000019_leftImg8bit_05-05-2017,berlin,2017,True,18,0,0
389,berlin_000390_000019_leftImg8bit_12-11-2015,berlin,2015,True,7,0,0
390,berlin_000391_000019_leftImg8bit_15-07-2015,berlin,2015,True,13,0,0
391,berlin_000392_000019_leftImg8bit_11-12-2015,berlin,2015,True,17,0,0
392,berlin_000393_000019_leftImg8bit_15-09-2017,berlin,2017,True,12,0,1
393,berlin_000394_000019_leftImg8bit_05-02-2017,berlin,2017,True,9,0,2
394,berlin_000395_000019_leftImg8bit_24-09-2016,berlin,2016,True,6,0,0
395,berlin_000396_000019_leftImg8bit_09-07-2019,berlin,2019,True,10,0,1
396,berlin_000397_000019_leftImg8bit_18-02-2017,berlin,2017,True,7,0,0
397,berlin_000398_000019_leftImg8bit_30-12-2015,berlin,2015,True,13,0,0
398,berlin_000399_000019_leftImg8bit_19-07-2016,berlin,2016,True,4,2,1
399,berlin_000400_000019_leftImg8bit_23-07-2019,berlin,2019,True,4,2,10
400,berlin_000401_000019_leftImg8bit_29-07-2017,berlin,2017,True,10,0,4
401,berlin_000402_000019_leftImg8bit_27-01-2019,berlin,2019,True,13,0,0
402,berlin_000403_000019_leftImg8bit_13-09-2016,berlin,2016,True,9,0,0
403,berlin_000404_000019_leftImg8bit_11-11-2017,berlin,2017,True,15,0,2
404,berlin_000405_000019_leftImg8bit_01-02-2015,berlin,2015,True,13,0,1
405,berlin_000406_000019_leftImg8bit_04-12-2016,berlin,2016,True,11,1,0
406,berlin_000407_000019_leftImg8bit_26-04-2015,berlin,2015,True,10,0,0
407,berlin_000408_000019_leftImg8bit_23-08-2016,berlin,2016,True,3,1,6
408,berlin_000409_000019_leftImg8bit_07-03-2017,berlin,2017,True,8,1,0
409,berlin_000410_000019_leftImg8bit_31-01-2019,berlin,2019,True,10,0,1
410,berlin_000411_000019_leftImg8bit_01-01-2019,berlin,2019,True,12,0,0
411,berlin_000412_000019_leftImg8bit_02-11-2016,berlin,2016,True,8,0,1
412,berlin_000413_000019_leftImg8bit_07-08-2019,berlin,2019,True,5,0,3
413,berlin_000414_000019_leftImg8bit_12-09-2019,berlin,2019,True,7,1,4
414,berlin_000415_000019_leftImg8bit_22-05-2018,berlin,2018,True,5,3,11
415,berlin_000416_000019_leftImg8bit_21-01-2016,berlin,2016,True,3,2,4
416,berlin_000417_000019_leftImg8bit_15-06-2017,berlin,2017,True,9,0,3
417,berlin_000418_000019_leftImg8bit_01-02-2016,berlin,2016,True,3,0,20
418,berlin_000419_000019_leftImg8bit_21-08-2019,berlin,2019,True,0,0,20
419,berlin_000420_000019_leftImg8bit_14-01-2017,berlin,2017,True,1,0,15
420,berlin_000421_000019_leftImg8bit_20-12-2017,berlin,2017,True,1,0,7
421,berlin_000422_000019_leftImg8bit_23-02-2019,berlin,2019,True,6,0,0
422,berlin_000423_000019_leftImg8bit_12-05-2016,berlin,2016,True,9,0,0
423,berlin_000424_000019_leftImg8bit_03-03-2016,berlin,2016,True,3,0,7
424,berlin_000425_000019_leftImg8bit_21-12-2015,berlin,2015,True,0,0,9
425,berlin_000426_000019_leftImg8bit_08-05-2019,berlin,2019,True,4,2,0
426,berlin_000427_000019_leftImg8bit_29-04-2017,berlin,2017,True,0,2,15
427,berlin_000428_000019_leftImg8bit_18-07-2017,berlin,2017,True,1,2,10
428,berlin_000429_000019_leftImg8bit_14-07-2016,berlin,2016,True,3,0,6
429,berlin_000430_000019_leftImg8bit_14-11-2015,berlin,2015,True,3,0,3
430,berlin_000431_000019_leftImg8bit_15-12-2019,berlin,2019,True,7,0,4
431,berlin_000432_000019_leftImg8bit_13-04-2016,berlin,2016,True,14,0,1
432,berlin_000433_000019_leftImg8bit_26-12-2018,berlin,2018,True,5,0,2
433,berlin_000434_000019_leftImg8bit_08-10-2015,berlin,2015,True,12,0,2
434,berlin_000435_000019_leftImg8bit_17-05-2017,berlin,2017,True,15,0,1
435,berlin_000436_000019_leftImg8bit_03-10-2019,berlin,2019,True,7,0,3
436,berlin_000437_000019_leftImg8bit_29-07-2018,berlin,2018,True,6,0,1
437,berlin_000438_000019_leftImg8bit_22-10-2018,berlin,2018,True,9,0,1
438,berlin_000439_000019_leftImg8bit_24-08-2017,berlin,2017,True,11,0,3
439,berlin_000440_000019_leftImg8bit_13-01-2016,berlin,2016,True,0,0,3
440,berlin_000441_000019_leftImg8bit_05-10-2017,berlin,2017,True,2,0,6
441,berlin_000442_000019_leftImg8bit_10-08-2019,berlin,2019,True,7,0,3
442,berlin_000443_000019_leftImg8bit_10-03-2015,berlin,2015,True,9,0,1
443,berlin_000444_000019_leftImg8bit_29-08-2015,berlin,2015,True,4,1,3
444,berlin_000445_000019_leftImg8bit_28-07-2016,berlin,2016,True,2,0,1
445,berlin_000446_000019_leftImg8bit_24-06-2016,berlin,2016,True,5,0,1
446,berlin_000447_000019_leftImg8bit_10-05-2019,berlin,2019,True,2,0,0
447,berlin_000448_000019_leftImg8bit_02-05-2015,berlin,2015,True,7,0,2
448,berlin_000449_000019_leftImg8bit_28-10-2018,berlin,2018,True,8,0,1
449,berlin_000450_000019_leftImg8bit_13-12-2015,berlin,2015,True,10,0,0
450,berlin_000452_000019_leftImg8bit_08-11-2015,berlin,2015,True,11,0,0
451,berlin_000453_000019_leftImg8bit_14-07-2016,berlin,2016,True,1,2,4
452,berlin_000454_000019_leftImg8bit_28-03-2015,berlin,2015,True,7,2,3
453,berlin_000455_000019_leftImg8bit_29-05-2015,berlin,2015,True,6,2,4
454,berlin_000456_000019_leftImg8bit_26-06-2017,berlin,2017,True,6,1,2
455,berlin_000457_000019_leftImg8bit_19-12-2019,berlin,2019,True,10,0,1
456,berlin_000458_000019_leftImg8bit_12-08-2019,berlin,2019,True,3,0,3
457,berlin_000459_000019_leftImg8bit_08-01-2018,berlin,2018,True,17,0,0
458,berlin_000460_000019_leftImg8bit_20-03-2016,berlin,2016,True,10,0,0
459,berlin_000461_000019_leftImg8bit_24-08-2015,berlin,2015,True,8,1,2
460,berlin_000462_000019_leftImg8bit_09-04-2019,berlin,2019,True,3,4,2
461,berlin_000463_000019_leftImg8bit_11-09-2015,berlin,2015,True,3,0,1
462,berlin_000464_000019_leftImg8bit_11-08-2019,berlin,2019,True,7,2,2
463,berlin_000465_000019_leftImg8bit_26-01-2015,berlin,2015,True,4,1,0
464,berlin_000466_000019_leftImg8bit_09-04-2017,berlin,2017,True,6,0,2
465,berlin_000467_000019_leftImg8bit_18-05-2017,berlin,2017,True,2,4,2
466,berlin_000468_000019_leftImg8bit_02-04-2016,berlin,2016,True,12,0,0
467,berlin_000469_000019_leftImg8bit_13-01-2019,berlin,2019,True,9,0,1
468,berlin_000470_000019_leftImg8bit_19-06-2018,berlin,2018,True,10,0,0
469,berlin_000471_000019_leftImg8bit_19-04-2017,berlin,2017,True,8,0,1
470,berlin_000472_000019_leftImg8bit_23-01-2019,berlin,2019,True,12,0,0
471,berlin_000473_000019_leftImg8bit_14-11-2016,berlin,2016,True,10,0,0
472,berlin_000474_000019_leftImg8bit_20-06-2019,berlin,2019,True,8,0,1
473,berlin_000475_000019_leftImg8bit_28-12-2019,berlin,2019,True,7,0,0
474,berlin_000476_000019_leftImg8bit_18-09-2015,berlin,2015,True,5,0,0
475,berlin_000477_000019_leftImg8bit_01-05-2019,berlin,2019,True,15,0,1
476,berlin_000478_000019_leftImg8bit_13-11-2019,berlin,2019,True,8,0,1
477,berlin_000479_000019_leftImg8bit_15-12-2018,berlin,2018,True,14,0,0
478,berlin_000480_000019_leftImg8bit_18-11-2018,berlin,2018,True,6,1,1
479,berlin_000481_000019_leftImg8bit_03-09-2016,berlin,2016,True,20,0,0
480,berlin_000482_000019_leftImg8bit_28-02-2019,berlin,2019,True,11,1,4
481,berlin_000483_000019_leftImg8bit_01-01-2018,berlin,2018,True,7,0,0
482,berlin_000484_000019_leftImg8bit_19-02-2019,berlin,2019,True,7,0,2
483,berlin_000485_000019_leftImg8bit_14-03-2016,berlin,2016,True,10,0,1
484,berlin_000486_000019_leftImg8bit_12-02-2018,berlin,2018,True,4,0,4
485,berlin_000487_000019_leftImg8bit_12-01-2015,berlin,2015,True,18,0,0
486,berlin_000488_000019_leftImg8bit_05-07-2018,berlin,2018,True,8,1,1
487,berlin_000489_000019_leftImg8bit_20-09-2017,berlin,2017,True,4,1,6
488,berlin_000490_000019_leftImg8bit_14-04-2017,berlin,2017,True,13,0,2
489,berlin_000491_000019_leftImg8bit_10-05-2016,berlin,2016,True,9,0,3
490,berlin_000492_000019_leftImg8bit_16-10-2015,berlin,2015,True,5,0,0
491,berlin_000493_000019_leftImg8bit_26-03-2018,berlin,2018,True,7,0,0
492,berlin_000494_000019_leftImg8bit_09-12-2015,berlin,2015,True,6,0,0
493,berlin_000495_000019_leftImg8bit_28-12-2015,berlin,2015,True,7,3,0
494,berlin_000496_000019_leftImg8bit_14-03-2018,berlin,2018,True,1,3,2
495,berlin_000497_000019_leftImg8bit_30-04-2015,berlin,2015,True,16,0,0
496,berlin_000498_000019_leftImg8bit_01-12-2015,berlin,2015,True,7,0,0
497,berlin_000499_000019_leftImg8bit_28-07-2016,berlin,2016,True,7,2,1
498,berlin_000500_000019_leftImg8bit_25-12-2018,berlin,2018,True,10,1,1
499,berlin_000501_000019_leftImg8bit_24-12-2015,berlin,2015,True,10,0,0
500,berlin_000502_000019_leftImg8bit_30-01-2019,berlin,2019,True,5,0,0
501,berlin_000503_000019_leftImg8bit_10-05-2015,berlin,2015,True,5,0,0
502,berlin_000504_000019_leftImg8bit_31-05-2017,berlin,2017,True,4,2,2
503,berlin_000505_000019_leftImg8bit_09-12-2016,berlin,2016,True,5,0,0
504,berlin_000506_000019_leftImg8bit_12-06-2018,berlin,2018,True,7,0,0
505,berlin_000508_000019_leftImg8bit_22-11-2019,berlin,2019,True,7,0,0
506,berlin_000509_000019_leftImg8bit_16-06-2019,berlin,2019,True,8,5,4
507,berlin_000510_000019_leftImg8bit_27-03-2017,berlin,2017,True,7,1,0
508,berlin_000511_000019_leftImg8bit_04-05-2019,berlin,2019,True,5,2,4
509,berlin_000512_000019_leftImg8bit_26-01-2016,berlin,2016,True,5,0,2
510,berlin_000513_000019_leftImg8bit_02-04-2016,berlin,2016,True,6,0,0
511,berlin_000514_000019_leftImg8bit_26-02-2017,berlin,2017,True,10,2,2
512,berlin_000515_000019_leftImg8bit_17-06-2017,berlin,2017,True,13,0,0
513,berlin_000516_000019_leftImg8bit_19-08-2017,berlin,2017,True,4,3,0
514,berlin_000517_000019_leftImg8bit_25-08-2019,berlin,2019,True,8,0,0
515,berlin_000518_000019_leftImg8bit_30-07-2017,berlin,2017,True,7,0,1
516,berlin_000519_000019_leftImg8bit_26-10-2019,berlin,2019,True,1,0,0
517,berlin_000520_000019_leftImg8bit_02-08-2017,berlin,2017,True,11,1,0
518,berlin_000521_000019_leftImg8bit_19-02-2018,berlin,2018,True,8,0,0
519,berlin_000522_000019_leftImg8bit_22-02-2019,berlin,2019,True,8,2,2
520,berlin_000523_000019_leftImg8bit_08-10-2015,berlin,2015,True,8,0,0
521,berlin_000524_000019_leftImg8bit_10-09-2019,berlin,2019,True,5,3,0
522,berlin_000525_000019_leftImg8bit_18-12-2017,berlin,2017,True,5,2,0
523,berlin_000526_000019_leftImg8bit_19-12-2017,berlin,2017,True,9,0,0
524,berlin_000527_000019_leftImg8bit_29-12-2015,berlin,2015,True,11,0,0
525,berlin_000528_000019_leftImg8bit_25-12-2019,berlin,2019,True,10,0,0
526,berlin_000529_000019_leftImg8bit_18-03-2016,berlin,2016,True,7,0,0
527,berlin_000530_000019_leftImg8bit_04-02-2019,berlin,2019,True,3,3,3
528,berlin_000531_000019_leftImg8bit_10-06-2016,berlin,2016,True,5,0,0
529,berlin_000532_000019_leftImg8bit_14-06-2016,berlin,2016,True,8,2,1
530,berlin_000533_000019_leftImg8bit_28-04-2019,berlin,2019,True,2,0,1
531,berlin_000534_000019_leftImg8bit_23-01-2018,berlin,2018,True,13,0,0
532,berlin_000535_000019_leftImg8bit_12-04-2016,berlin,2016,True,7,1,3
533,berlin_000536_000019_leftImg8bit_16-03-2015,berlin,2015,True,7,2,1
534,berlin_000537_000019_leftImg8bit_16-12-2019,berlin,2019,True,16,0,1
535,berlin_000538_000019_leftImg8bit_24-03-2015,berlin,2015,True,4,2,0
536,berlin_000539_000019_leftImg8bit_31-01-2016,berlin,2016,True,7,0,0
537,berlin_000540_000019_leftImg8bit_22-06-2019,berlin,2019,True,13,1,0
538,berlin_000541_000019_leftImg8bit_22-09-2018,berlin,2018,True,10,3,1
539,berlin_000542_000019_leftImg8bit_13-01-2015,berlin,2015,True,12,0,0
540,berlin_000543_000019_leftImg8bit_15-11-2019,berlin,2019,True,6,0,2
541,bonn_000000_000019_leftImg8bit_18-07-2017,bonn,2017,True,10,0,0
542,bonn_000001_000019_leftImg8bit_22-11-2017,bonn,2017,True,6,4,2
543,bonn_000002_000019_leftImg8bit_24-02-2019,bonn,2019,True,11,0,0
544,bonn_000003_000019_leftImg8bit_27-07-2016,bonn,2016,True,6,0,4
545,bonn_000004_000019_leftImg8bit_18-05-2019,bonn,2019,True,8,0,2
546,bonn_000005_000019_leftImg8bit_03-03-2018,bonn,2018,True,5,0,5
547,bonn_000006_000019_leftImg8bit_05-12-2019,bonn,2019,True,3,3,1
548,bonn_000007_000019_leftImg8bit_12-01-2019,bonn,2019,True,1,1,0
549,bonn_000008_000019_leftImg8bit_17-02-2017,bonn,2017,True,2,4,3
550,bonn_000009_000019_leftImg8bit_31-12-2015,bonn,2015,True,3,0,1
551,bonn_000010_000019_leftImg8bit_31-03-2018,bonn,2018,True,3,1,2
552,bonn_000011_000019_leftImg8bit_25-12-2017,bonn,2017,True,6,1,0
553,bonn_000012_000019_leftImg8bit_12-05-2015,bonn,2015,True,8,0,1
554,bonn_000013_000019_leftImg8bit_13-08-2017,bonn,2017,True,4,2,0
555,bonn_000014_000019_leftImg8bit_01-05-2016,bonn,2016,True,4,0,0
556,bonn_000015_000019_leftImg8bit_14-03-2016,bonn,2016,True,2,1,0
557,bonn_000016_000019_leftImg8bit_14-06-2016,bonn,2016,True,7,0,0
558,bonn_000017_000019_leftImg8bit_27-12-2019,bonn,2019,True,1,0,2
559,bonn_000018_000019_leftImg8bit_08-02-2015,bonn,2015,True,6,0,2
560,bonn_000019_000019_leftImg8bit_19-02-2017,bonn,2017,True,4,0,0
561,bonn_000020_000019_leftImg8bit_02-07-2016,bonn,2016,True,1,0,5
562,bonn_000021_000019_leftImg8bit_15-09-2019,bonn,2019,True,13,0,2
563,bonn_000022_000019_leftImg8bit_15-05-2016,bonn,2016,True,15,0,0
564,bonn_000023_000019_leftImg8bit_19-10-2017,bonn,2017,True,6,0,0
565,bonn_000024_000019_leftImg8bit_06-02-2017,bonn,2017,True,11,0,2
566,bonn_000025_000019_leftImg8bit_07-08-2015,bonn,2015,True,3,2,0
567,bonn_000026_000019_leftImg8bit_22-02-2018,bonn,2018,True,3,1,0
568,bonn_000027_000019_leftImg8bit_09-02-2017,bonn,2017,True,5,2,2
569,bonn_000028_000019_leftImg8bit_08-12-2015,bonn,2015,True,0,0,2
570,bonn_000029_000019_leftImg8bit_21-02-2017,bonn,2017,True,2,0,5
571,bonn_000030_000019_leftImg8bit_28-05-2019,bonn,2019,True,3,0,4
572,bonn_000031_000019_leftImg8bit_25-08-2016,bonn,2016,True,3,1,8
573,bonn_000032_000019_leftImg8bit_26-10-2016,bonn,2016,True,4,1,7
574,bonn_000033_000019_leftImg8bit_17-08-2019,bonn,2019,True,5,2,1
575,bonn_000034_000019_leftImg8bit_03-10-2018,bonn,2018,True,1,1,1
576,bonn_000035_000019_leftImg8bit_01-09-2018,bonn,2018,True,3,3,3
577,bonn_000036_000019_leftImg8bit_07-06-2018,bonn,2018,True,4,0,4
578,bonn_000037_000019_leftImg8bit_22-04-2019,bonn,2019,True,11,0,0
579,bonn_000038_000019_leftImg8bit_16-09-2017,bonn,2017,True,9,0,0
580,bonn_000039_000019_leftImg8bit_03-12-2016,bonn,2016,True,7,0,4
581,bonn_000040_000019_leftImg8bit_09-07-2015,bonn,2015,True,4,0,0
582,bonn_000041_000019_leftImg8bit_18-10-2019,bonn,2019,True,2,2,0
583,bonn_000042_000019_leftImg8bit_23-02-2019,bonn,2019,True,8,0,0
584,bonn_000043_000019_leftImg8bit_02-05-2016,bonn,2016,True,1,0,2
585,bonn_000044_000019_leftImg8bit_28-03-2017,bonn,2017,True,11,0,1
586,zurich_000000_000019_leftImg8bit_20-08-2015,zurich,2015,True,1,1,0
587,zurich_000001_000019_leftImg8bit_25-10-2019,zurich,2019,True,6,0,2
588,zurich_000002_000019_leftImg8bit_27-01-2016,zurich,2016,True,0,2,5
589,zurich_000003_000019_leftImg8bit_14-07-2017,zurich,2017,True,3,2,10
590,zurich_000004_000019_leftImg8bit_08-12-2019,zurich,2019,True,5,3,3
591,zurich_000005_000019_leftImg8bit_15-05-2017,zurich,2017,True,7,0,2
592,zurich_000006_000019_leftImg8bit_21-03-2015,zurich,2015,False,0,0,0
593,zurich_000007_000019_leftImg8bit_29-08-2019,zurich,2019,True,4,0,2
594,zurich_000008_000019_leftImg8bit_11-11-2017,zurich,2017,True,3,0,0
595,zurich_000009_000019_leftImg8bit_30-03-2017,zurich,2017,True,3,3,2
596,zurich_000010_000019_leftImg8bit_15-09-2016,zurich,2016,True,2,1,4
597,zurich_000011_000019_leftImg8bit_21-06-2018,zurich,2018,True,4,1,2
598,zurich_000012_000019_leftImg8bit_19-10-2018,zurich,2018,True,6,2,1
599,zurich_000013_000019_leftImg8bit_19-03-2017,zurich,2017,True,4,3,1
600,zurich_000014_000019_leftImg8bit_11-04-2016,zurich,2016,True,3,2,7
601,zurich_000015_000019_leftImg8bit_10-07-2017,zurich,2017,True,2,3,2
602,zurich_000016_000019_leftImg8bit_02-02-2015,zurich,2015,True,7,0,1
603,zurich_000017_000019_leftImg8bit_06-07-2018,zurich,2018,True,2,0,2
604,zurich_000018_000019_leftImg8bit_03-11-2015,zurich,2015,True,3,0,2
605,zurich_000019_000019_leftImg8bit_22-04-2018,zurich,2018,False,0,0,5
606,zurich_000020_000019_leftImg8bit_24-03-2016,zurich,2016,True,3,5,3
607,zurich_000021_000019_leftImg8bit_19-07-2019,zurich,2019,True,8,0,2
608,zurich_000022_000019_leftImg8bit_13-10-2018,zurich,2018,True,3,2,1
609,zurich_000023_000019_leftImg8bit_09-09-2018,zurich,2018,True,5,0,2
610,zurich_000024_000019_leftImg8bit_04-10-2019,zurich,2019,True,1,0,5
611,zurich_000025_000019_leftImg8bit_31-08-2016,zurich,2016,True,4,1,2
612,zurich_000026_000019_leftImg8bit_03-08-2019,zurich,2019,True,12,0,0
613,zurich_000027_000019_leftImg8bit_02-10-2016,zurich,2016,True,5,6,4
614,zurich_000028_000019_leftImg8bit_15-11-2018,zurich,2018,True,6,4,1
615,zurich_000029_000019_leftImg8bit_23-12-2015,zurich,2015,True,14,1,1
616,zurich_000030_000019_leftImg8bit_29-04-2019,zurich,2019,True,4,2,4
617,zurich_000031_000019_leftImg8bit_06-06-2019,zurich,2019,True,5,2,0
618,zurich_000032_000019_leftImg8bit_10-12-2019,zurich,2019,True,8,1,0
619,zurich_000033_000019_leftImg8bit_26-01-2015,zurich,2015,True,3,2,5
620,zurich_000034_000019_leftImg8bit_21-09-2016,zurich,2016,True,5,1,0
621,zurich_000035_000019_leftImg8bit_06-03-2015,zurich,2015,True,4,2,2
622,zurich_000036_000019_leftImg8bit_10-12-2017,zurich,2017,True,8,1,0
623,zurich_000037_000019_leftImg8bit_20-01-2017,zurich,2017,True,7,1,0
624,zurich_000038_000019_leftImg8bit_18-03-2018,zurich,2018,True,7,0,5
625,zurich_000039_000019_leftImg8bit_01-06-2018,zurich,2018,True,3,0,5
626,zurich_000040_000019_leftImg8bit_10-07-2019,zurich,2019,True,5,5,7
627,zurich_000041_000019_leftImg8bit_09-09-2018,zurich,2018,True,3,2,3
628,zurich_000042_000019_leftImg8bit_02-03-2015,zurich,2015,True,3,2,8
629,zurich_000043_000019_leftImg8bit_31-07-2018,zurich,2018,True,7,2,3
630,zurich_000044_000019_leftImg8bit_05-12-2016,zurich,2016,True,2,2,4
631,zurich_000045_000019_leftImg8bit_16-11-2015,zurich,2015,True,2,6,8
632,zurich_000046_000019_leftImg8bit_09-03-2015,zurich,2015,True,1,0,0
633,zurich_000047_000019_leftImg8bit_12-02-2015,zurich,2015,True,7,0,0
634,zurich_000048_000019_leftImg8bit_23-07-2019,zurich,2019,True,5,0,0
635,zurich_000049_000019_leftImg8bit_01-08-2015,zurich,2015,True,4,0,0
636,zurich_000050_000019_leftImg8bit_19-03-2016,zurich,2016,True,3,1,0
637,zurich_000051_000019_leftImg8bit_17-03-2019,zurich,2019,True,1,2,4
638,zurich_000052_000019_leftImg8bit_14-11-2016,zurich,2016,True,2,3,2
639,zurich_000053_000019_leftImg8bit_20-01-2018,zurich,2018,True,2,0,0
640,zurich_000054_000019_leftImg8bit_16-06-2015,zurich,2015,True,5,0,0
641,zurich_000055_000019_leftImg8bit_18-11-2017,zurich,2017,True,3,0,2
642,zurich_000056_000019_leftImg8bit_01-09-2015,zurich,2015,True,6,0,0
643,zurich_000057_000019_leftImg8bit_24-04-2017,zurich,2017,True,7,0,1
644,zurich_000058_000019_leftImg8bit_24-09-2018,zurich,2018,True,13,0,0
645,zurich_000059_000019_leftImg8bit_10-09-2019,zurich,2019,True,0,4,5
646,zurich_000060_000019_leftImg8bit_31-01-2019,zurich,2019,True,0,0,3
647,zurich_000061_000019_leftImg8bit_11-11-2016,zurich,2016,True,1,1,3
648,zurich_000062_000019_leftImg8bit_12-11-2017,zurich,2017,True,2,3,11
649,zurich_000063_000019_leftImg8bit_23-11-2019,zurich,2019,True,5,0,7
650,zurich_000064_000019_leftImg8bit_29-05-2015,zurich,2015,True,8,0,2
651,zurich_000065_000019_leftImg8bit_13-02-2015,zurich,2015,True,0,0,7
652,zurich_000066_000019_leftImg8bit_01-08-2016,zurich,2016,True,8,0,8
653,zurich_000067_000019_leftImg8bit_15-12-2019,zurich,2019,True,10,0,6
654,zurich_000068_000019_leftImg8bit_12-04-2016,zurich,2016,True,8,0,6
655,zurich_000069_000019_leftImg8bit_20-04-2015,zurich,2015,True,4,0,3
656,zurich_000070_000019_leftImg8bit_17-12-2018,zurich,2018,True,3,1,10
657,zurich_000071_000019_leftImg8bit_07-01-2019,zurich,2019,True,1,0,13
658,zurich_000072_000019_leftImg8bit_29-05-2016,zurich,2016,True,0,0,12
659,zurich_000073_000019_leftImg8bit_05-09-2015,zurich,2015,True,2,0,3
660,zurich_000074_000019_leftImg8bit_13-10-2016,zurich,2016,True,2,1,5
661,zurich_000075_000019_leftImg8bit_22-04-2015,zurich,2015,True,10,0,0
662,zurich_000076_000019_leftImg8bit_17-06-2018,zurich,2018,True,6,2,0
663,zurich_000077_000019_leftImg8bit_18-12-2019,zurich,2019,True,3,1,1
